ID,Case Number,Date,Time,AM/PM,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats,Wards 2023-
13415355,JH208266,3/30/2024,3:30:00,AM,033XX W LAWRENCE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,1713,17,33,14,14,2024,4/7/2024 15:40,41.96840553,-87.71278394,"(41.968405527, -87.712783941)",2,"21,849",14,118,20,20,1,1,33
13413453,JH206033,3/29/2024,7:06:00,PM,063XX S ASHLAND AVE,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,725,7,16,67,08B,2024,4/6/2024 15:40,41.77888383,-87.66420637,"(41.778883826, -87.664206366)",19,"22,257",65,280,2,23,17,204,16
13413330,JH205938,3/29/2024,5:30:00,PM,103XX S BENSLEY AVE,460,BATTERY,SIMPLE,CTA BUS STOP,FALSE,FALSE,434,4,7,51,08B,2024,4/6/2024 15:40,41.70769024,-87.56329553,"(41.707690243, -87.563295528)",47,"21,202",48,174,37,25,19,255,5
13413606,JH206152,3/29/2024,4:00:00,PM,063XX S RACINE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,FALSE,FALSE,724,7,16,67,14,2024,4/6/2024 15:40,41.7789695,-87.65448608,"(41.778969503, -87.654486077)",19,"22,257",66,21,2,11,17,203,16
13413212,JH205611,3/29/2024,1:26:00,PM,066XX N CLARK ST,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,CTA BUS STOP,TRUE,FALSE,2432,24,49,1,26,2024,4/6/2024 15:40,42.00196133,-87.67194751,"(42.001961326, -87.671947512)",46,"21,853",10,242,5,9,11,41,49
13416049,JH209125,3/29/2024,12:00:00,PM,050XX W CHICAGO AVE,820,THEFT,$500 AND UNDER,CTA BUS STOP,FALSE,FALSE,1531,15,37,25,6,2024,4/6/2024 15:40,41.89496013,-87.75123128,"(41.894960125, -87.751231281)",11,"4,299",26,585,45,32,25,69,37
13412999,JH205458,3/29/2024,10:30:00,AM,028XX N DAMEN AVE,880,THEFT,PURSE-SNATCHING,CTA BUS STOP,FALSE,FALSE,1931,19,32,5,6,2024,4/6/2024 15:40,41.93251356,-87.67813769,"(41.932513562, -87.678137685)",24,"21,538",46,616,40,39,5,172,32
13413338,JH205630,3/29/2024,5:30:00,AM,0000X W 95TH ST,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,511,5,9,49,6,2024,4/6/2024 15:40,41.72169846,-87.62535986,"(41.72169846, -87.625359863)",18,"21,861",45,187,13,59,20,242,11
13414010,JH205042,3/28/2024,11:00:00,PM,001XX W LAKE ST,340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,122,1,42,32,3,2024,4/5/2024 15:41,41.88574153,-87.6313445,"(41.885741529, -87.631344503)",22,"14,309",38,92,36,42,22,79,42
13413659,JH205021,3/28/2024,10:56:00,PM,009XX W BELMONT AVE,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1933,19,44,6,08B,2024,4/5/2024 15:41,41.93991842,-87.65328888,"(41.93991842, -87.653288878)",38,"4,449",57,681,25,22,5,31,44
13412747,JH205116,3/28/2024,9:30:00,PM,001XX W LAKE ST,263,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,122,1,42,32,2,2024,4/5/2024 15:41,41.88574153,-87.6313445,"(41.885741529, -87.631344503)",22,"14,309",38,92,36,42,22,79,42
13420775,JH214866,3/28/2024,8:00:00,PM,064XX S JUSTINE ST,313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,CTA TRAIN,FALSE,FALSE,725,7,16,67,3,2024,4/9/2024 15:41,41.77721606,-87.66292586,"(41.777216063, -87.662925863)",17,"22,257",65,279,2,23,17,204,16
13412404,JH204786,3/28/2024,5:45:00,PM,075XX N PAULINA ST,460,BATTERY,SIMPLE,CTA STATION,FALSE,FALSE,2422,24,49,1,08B,2024,4/5/2024 15:41,42.01849825,-87.67298323,"(42.018498254, -87.672983233)",3,"21,853",10,489,5,9,11,32,49
13412556,JH204885,3/28/2024,5:37:00,PM,001XX W LAKE ST,460,BATTERY,SIMPLE,CTA STATION,TRUE,FALSE,122,1,42,32,08B,2024,4/5/2024 15:41,41.88574247,-87.63149873,"(41.885742471, -87.631498734)",22,"14,309",38,92,36,42,22,79,42
13416631,JH209899,3/28/2024,5:07:00,PM,019XX N WESTERN AVE,1340,CRIMINAL DAMAGE,TO STATE SUPPORTED PROPERTY,CTA TRAIN,FALSE,FALSE,1434,14,1,22,14,2024,4/8/2024 15:40,41.91599076,-87.68737084,"(41.915990756, -87.687370839)",24,"22,535",23,180,41,1,7,192,1
13418163,JH210864,3/28/2024,5:00:00,PM,0000X W 95TH ST,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,634,6,9,49,6,2024,4/5/2024 15:41,41.7216272,-87.62448518,"(41.721627204, -87.624485177)",18,"21,861",45,187,13,59,20,242,11
13412349,JH204723,3/28/2024,3:40:00,PM,009XX W BELMONT AVE,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1933,19,44,6,08B,2024,4/5/2024 15:41,41.93991842,-87.65328888,"(41.93991842, -87.653288878)",38,"4,449",57,681,25,22,5,31,44
13417845,JH211099,3/28/2024,2:30:00,PM,095XX S STATE ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,511,5,9,49,6,2024,4/5/2024 15:41,41.72118063,-87.62371719,"(41.721180629, -87.623717187)",31,"21,546",45,567,43,19,10,250,11
13412449,JH204508,3/28/2024,2:26:00,PM,003XX E GARFIELD BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS STOP,FALSE,TRUE,231,2,3,40,08B,2024,4/5/2024 15:41,41.79476607,-87.61836973,"(41.794766069, -87.618369729)",12,"22,260",7,401,9,10,24,125,8
13411715,JH203982,3/28/2024,4:40:00,AM,009XX W FULLERTON AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA TRAIN,TRUE,FALSE,1812,18,43,7,26,2024,4/5/2024 15:41,41.9253986,-87.65233702,"(41.925398601, -87.652337017)",51,"21,190",68,769,34,16,5,173,43
13412051,JH204347,3/28/2024,12:01:00,AM,0000X W 87TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,FALSE,FALSE,634,6,21,44,14,2024,4/5/2024 15:41,41.73627743,-87.62510451,"(41.736277427, -87.62510451)",18,"21,554",40,1,13,59,20,242,21
13411603,JH203847,3/27/2024,10:30:00,PM,001XX N STATE ST,555,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - HANDGUN,CTA TRAIN,TRUE,FALSE,111,1,42,32,04A,2024,4/4/2024 15:40,41.88548189,-87.62793569,"(41.885481891, -87.627935689)",22,"14,309",38,92,36,42,22,88,42
13415995,JH203814,3/27/2024,10:05:00,PM,046XX N CLARK ST,484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,FALSE,FALSE,1912,19,47,3,08B,2024,4/4/2024 15:40,41.96572205,-87.66682903,"(41.965722052, -87.666829028)",13,"22,616",31,611,39,15,5,6,46
13413403,JH203775,3/27/2024,8:40:00,PM,0000X E ROOSEVELT RD,460,BATTERY,SIMPLE,CTA STATION,FALSE,FALSE,123,1,4,32,08B,2024,4/4/2024 15:40,41.86743028,-87.62615531,"(41.867430279, -87.626155308)",48,"14,913",38,374,10,35,22,144,34
13411557,JH203809,3/27/2024,8:30:00,PM,063XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,FALSE,FALSE,724,7,16,67,14,2024,4/4/2024 15:40,41.7789695,-87.65448608,"(41.778969503, -87.654486077)",19,"22,257",66,21,2,11,17,203,16
13411262,JH203606,3/27/2024,6:20:00,PM,051XX N MILWAUKEE AVE,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,1623,16,45,11,08B,2024,4/4/2024 15:40,41.97412986,-87.76635726,"(41.974129858, -87.766357256)",20,"21,869",11,780,50,48,12,58,45
13411237,JH203510,3/27/2024,4:16:00,PM,006XX S STATE ST,141C,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,CTA TRAIN,TRUE,FALSE,123,1,4,32,15,2024,4/4/2024 15:40,41.8744151,-87.62760944,"(41.8744151, -87.627609439)",48,"14,913",38,92,10,35,22,144,9
13412499,JH204013,3/27/2024,3:30:00,PM,046XX N WESTERN AVE,810,THEFT,OVER $500,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,1911,19,47,4,6,2024,4/4/2024 15:40,41.96613857,-87.6888317,"(41.966138567, -87.688831703)",13,"21,849",6,666,18,20,5,10,47
13411280,JH203351,3/27/2024,3:20:00,PM,002XX S STATE ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,CTA TRAIN,TRUE,FALSE,113,1,34,32,18,2024,4/4/2024 15:40,41.878639,-87.62769149,"(41.878638996, -87.627691486)",22,"14,912",38,92,36,29,22,126,34
13411341,JH203676,3/27/2024,3:00:00,PM,002XX S STATE ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,CTA TRAIN,TRUE,FALSE,113,1,34,32,18,2024,4/4/2024 15:40,41.878639,-87.62769149,"(41.878638996, -87.627691486)",22,"14,912",38,92,36,29,22,126,34
13411369,JH203306,3/27/2024,2:49:00,PM,001XX S LARAMIE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,FALSE,FALSE,1533,15,28,25,14,2024,4/4/2024 15:40,41.87869756,-87.75500317,"(41.878697564, -87.755003172)",11,"22,216",26,184,23,32,25,137,28
13410898,JH203068,3/27/2024,11:13:00,AM,0000X E ROOSEVELT RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA TRAIN,TRUE,FALSE,123,1,4,32,11,2024,4/4/2024 15:40,41.86742869,-87.62634257,"(41.867428687, -87.626342565)",48,"14,913",38,374,10,35,22,144,34
13411017,JH202879,3/27/2024,8:10:00,AM,001XX W LAKE ST,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,122,1,42,32,08B,2024,4/4/2024 15:40,41.88574103,-87.63171175,"(41.885741029, -87.631711749)",22,"14,309",38,92,36,42,22,79,42
13410795,JH202810,3/27/2024,6:33:00,AM,039XX N SHERIDAN RD,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1923,19,46,6,08B,2024,4/4/2024 15:40,41.95388558,-87.65453007,"(41.953885576, -87.65453007)",38,"21,186",57,83,39,53,5,12,46
13410809,JH202880,3/27/2024,5:30:00,AM,051XX W LAKE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,FALSE,FALSE,1532,15,28,25,14,2024,4/4/2024 15:40,41.88712366,-87.7541633,"(41.887123664, -87.754163303)",11,"22,216",26,696,23,32,25,81,28
13410592,JH202712,3/27/2024,12:58:00,AM,001XX N STATE ST,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,111,1,34,32,08B,2024,4/4/2024 15:40,41.88401348,-87.62789676,"(41.884013483, -87.627896757)",22,"14,310",38,92,36,41,22,88,34
13410607,JH202667,3/26/2024,11:20:00,PM,003XX E 87TH ST,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,632,6,6,44,08B,2024,4/3/2024 15:42,41.73649693,-87.61493113,"(41.736496934, -87.61493113)",31,"21,546",40,406,43,61,20,241,4
13410555,JH202612,3/26/2024,9:24:00,PM,0000X W 95TH ST,460,BATTERY,SIMPLE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,511,5,9,49,08B,2024,4/3/2024 15:42,41.72162305,-87.62470134,"(41.721623049, -87.624701342)",18,"21,861",45,568,13,19,10,250,11
13410583,JH202563,3/26/2024,8:13:00,PM,074XX N ROGERS AVE,460,BATTERY,SIMPLE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,TRUE,FALSE,2422,24,49,1,08B,2024,4/3/2024 15:42,42.0175625,-87.67203244,"(42.017562503, -87.672032437)",3,"21,853",10,489,5,9,11,32,49
13410443,JH202557,3/26/2024,7:54:00,PM,001XX N WELLS ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),CTA TRAIN,TRUE,FALSE,122,1,42,32,18,2024,4/3/2024 15:42,41.88548283,-87.63392168,"(41.88548283, -87.633921684)",22,"14,309",38,92,36,42,22,79,42
13410347,JH202536,3/26/2024,7:20:00,PM,068XX S HALSTED ST,820,THEFT,$500 AND UNDER,CTA BUS,FALSE,FALSE,723,7,16,68,6,2024,4/3/2024 15:42,41.77019992,-87.64454155,"(41.770199922, -87.644541548)",31,"21,559",66,410,32,11,17,202,16
13410445,JH202474,3/26/2024,6:55:00,PM,086XX S DAMEN AVE,560,ASSAULT,SIMPLE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,614,6,18,71,08A,2024,4/3/2024 15:42,41.73611142,-87.67279532,"(41.736111416, -87.672795322)",6,"21,554",70,532,13,59,20,237,18
13410464,JH202436,3/26/2024,5:08:00,PM,004XX S CLINTON ST,141C,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,CTA TRAIN,TRUE,FALSE,121,1,34,28,15,2024,4/3/2024 15:42,41.87612122,-87.64100397,"(41.876121224, -87.641003973)",48,"14,917",29,97,26,44,22,91,28
13410471,JH202414,3/26/2024,4:35:00,PM,019XX E 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,CTA BUS STOP,TRUE,FALSE,332,3,5,43,15,2024,4/3/2024 15:42,41.76622087,-87.57860727,"(41.766220865, -87.578607269)",32,"22,538",39,381,33,24,18,212,3
13411490,JH202219,3/26/2024,3:30:00,PM,049XX N MILWAUKEE AVE,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA BUS STOP,FALSE,FALSE,1623,16,45,11,04B,2024,4/3/2024 15:42,41.97008868,-87.76269009,"(41.97008868, -87.762690091)",20,"21,869",11,129,50,48,12,58,45
13410136,JH202182,3/26/2024,3:03:00,PM,012XX N CLARK ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,CTA TRAIN,TRUE,FALSE,1821,18,2,8,18,2024,4/3/2024 15:42,41.90437011,-87.63146007,"(41.904370109, -87.631460067)",22,"14,926",37,17,11,54,14,198,2
13410144,JH202167,3/26/2024,2:25:00,PM,016XX W 79TH ST,560,ASSAULT,SIMPLE,CTA BUS,FALSE,FALSE,611,6,17,71,08A,2024,4/3/2024 15:42,41.7503263,-87.66556212,"(41.750326297, -87.665562115)",18,"21,554",70,573,31,59,20,231,17
13409978,JH201997,3/26/2024,1:05:00,PM,002XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA TRAIN,TRUE,FALSE,113,1,34,32,11,2024,4/3/2024 15:42,41.878639,-87.62769149,"(41.878638996, -87.627691486)",22,"14,912",38,92,36,29,22,126,34
13410738,JH201992,3/26/2024,11:45:00,AM,008XX N STATE ST,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,1832,18,42,8,6,2024,4/3/2024 15:42,41.89688859,-87.62820319,"(41.896888586, -87.628203192)",22,"21,182",37,104,36,6,14,71,42
13409682,JH201585,3/26/2024,3:23:00,AM,040XX S INDIANA AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,TRUE,FALSE,213,2,3,38,26,2024,4/3/2024 15:42,41.82153698,-87.62154262,"(41.821536978, -87.621542622)",12,"4,301",4,163,9,36,24,102,8
13409669,JH201586,3/26/2024,3:07:00,AM,012XX N CLARK ST,460,BATTERY,SIMPLE,CTA TRAIN,TRUE,FALSE,1821,18,2,8,08B,2024,4/3/2024 15:42,41.90437011,-87.63146007,"(41.904370109, -87.631460067)",22,"14,926",37,17,11,54,14,198,2
13409608,JH201479,3/25/2024,9:00:00,PM,037XX W CERMAK RD,265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,CTA BUS STOP,FALSE,FALSE,1014,10,24,29,2,2024,4/2/2024 15:41,41.85161943,-87.71895725,"(41.851619425, -87.718957252)",14,"21,569",32,157,28,57,21,161,22
13414090,JH201165,3/25/2024,5:30:00,PM,020XX W BELMONT AVE,483,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,CTA BUS,FALSE,FALSE,1921,19,32,5,04B,2024,4/2/2024 15:41,41.93956542,-87.67896232,"(41.93956542, -87.678962324)",16,"21,538",46,616,40,39,5,172,32
13409279,JH201275,3/25/2024,4:30:00,PM,009XX W FULLERTON AVE,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,1932,19,43,7,6,2024,4/2/2024 15:41,41.92538826,-87.6529067,"(41.925388257, -87.652906704)",51,"21,190",68,769,34,16,14,149,43
13409141,JH201060,3/25/2024,4:19:00,PM,012XX N CLARK ST,2027,NARCOTICS,POSSESS - CRACK,CTA STATION,TRUE,FALSE,1821,18,2,8,18,2024,4/2/2024 15:41,41.90437011,-87.63146007,"(41.904370109, -87.631460067)",22,"14,926",37,17,11,54,14,198,2
13409099,JH200861,3/25/2024,1:46:00,PM,0000X E VAN BUREN ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,CTA STATION,TRUE,FALSE,113,1,4,32,18,2024,4/2/2024 15:41,41.87695388,-87.62677369,"(41.876953876, -87.626773688)",48,"14,913",38,367,10,29,22,126,9
13408918,JH200445,3/25/2024,8:15:00,AM,046XX N SHERIDAN RD,555,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - HANDGUN,CTA BUS,FALSE,FALSE,1914,19,46,3,04A,2024,4/2/2024 15:41,41.96704838,-87.65479851,"(41.967048377, -87.654798507)",37,"22,616",31,19,39,15,5,4,46
13408807,JH200418,3/25/2024,7:59:00,AM,036XX N LAKE SHORE DR,545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,TRUE,FALSE,1925,19,46,6,08A,2024,4/2/2024 15:41,41.94909298,-87.64373658,"(41.949092979, -87.643736581)",37,"21,186",57,726,39,53,5,18,46
13408657,JH200284,3/25/2024,1:40:00,AM,002XX N STATE ST,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA STATION,FALSE,FALSE,111,1,42,32,04B,2024,4/2/2024 15:41,41.88588808,-87.62794224,"(41.885888079, -87.627942238)",22,"14,309",38,580,36,42,22,88,42
13408556,JH200280,3/25/2024,1:00:00,AM,062XX S COTTAGE GROVE AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,CTA BUS STOP,FALSE,FALSE,313,3,20,42,26,2024,4/2/2024 15:41,41.78129325,-87.60595085,"(41.781293251, -87.60595085)",53,"22,260",9,471,4,60,18,275,20
13408557,JH200266,3/25/2024,12:55:00,AM,005XX N MILWAUKEE AVE,460,BATTERY,SIMPLE,CTA STATION,FALSE,FALSE,1214,12,27,24,08B,2024,4/2/2024 15:41,41.89141255,-87.6479346,"(41.891412551, -87.647934597)",41,"22,620",25,522,46,49,15,76,27
13408529,JH200268,3/25/2024,12:49:00,AM,002XX W 63RD ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA TRAIN,FALSE,FALSE,711,7,20,68,24,2024,4/2/2024 15:41,41.77997505,-87.63093738,"(41.779975054, -87.630937377)",53,"21,559",66,435,4,11,17,201,20
13408508,JH200214,3/24/2024,11:21:00,PM,004XX E 35TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS STOP,FALSE,FALSE,211,2,4,35,14,2024,4/1/2024 15:41,41.83117732,-87.61532646,"(41.831177321, -87.615326464)",1,"21,194",1,581,10,36,24,101,9
13411436,JH202776,3/24/2024,10:54:00,PM,003XX W JACKSON BLVD,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA TRAIN,FALSE,FALSE,122,1,42,32,11,2024,4/1/2024 15:41,41.87809987,-87.63557013,"(41.878099868, -87.635570127)",48,"14,914",38,92,36,46,22,79,34
13408486,JH200172,3/24/2024,9:40:00,PM,040XX W IRVING PARK RD,320,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS STOP,FALSE,FALSE,1732,17,45,16,3,2024,4/1/2024 15:41,41.95364341,-87.72801475,"(41.953643409, -87.72801475)",28,"22,618",16,295,50,21,1,20,45
13408411,JH200142,3/24/2024,9:02:00,PM,011XX S STATE ST,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,CTA TRAIN,TRUE,FALSE,123,1,4,32,26,2024,4/1/2024 15:41,41.86816541,-87.62743954,"(41.868165405, -87.62743954)",48,"14,913",38,12,10,35,22,144,9
13408062,JH199718,3/24/2024,1:52:00,PM,034XX N LINCOLN AVE,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1922,19,47,6,08B,2024,4/1/2024 15:41,41.94367437,-87.67145121,"(41.943674366, -87.671451212)",16,"4,449",57,239,18,22,5,19,47
13407802,JH199461,3/24/2024,8:00:00,AM,0000X W 69TH ST,820,THEFT,$500 AND UNDER,CTA BUS STOP,FALSE,FALSE,731,7,6,69,6,2024,4/1/2024 15:41,41.76918549,-87.62573242,"(41.769185486, -87.625732415)",31,"22,260",67,513,32,11,17,201,4
13408805,JH200519,3/24/2024,12:00:00,AM,0000X W CTA 95TH ST LN,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,634,6,9,49,6,2024,3/31/2024 15:41,41.72276838,-87.62441036,"(41.722768379, -87.624410361)",18,"21,554",45,187,13,59,20,242,11
13412548,JH204774,3/23/2024,12:00:00,PM,005XX S WESTERN AVE,320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,1135,11,28,28,3,2024,3/31/2024 15:41,41.87443665,-87.6862473,"(41.874436647, -87.686247295)",48,"21,184",29,89,23,28,15,139,28
13407112,JH198512,3/23/2024,11:37:00,AM,082XX S KEDZIE AVE,545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,FALSE,FALSE,835,8,18,70,08A,2024,3/31/2024 15:41,41.74336259,-87.70221488,"(41.743362591, -87.702214877)",6,"4,300",69,199,30,8,13,232,18
13420545,JH214623,3/23/2024,10:14:00,AM,013XX W MORSE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,FALSE,FALSE,2431,24,49,1,14,2024,4/8/2024 15:40,42.00791918,-87.66535113,"(42.007919177, -87.665351128)",3,"21,853",10,66,5,9,11,39,49
13411640,JH198191,3/23/2024,12:05:00,AM,015XX N DAMEN AVE,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1424,14,1,24,08B,2024,3/31/2024 15:41,41.90982859,-87.67744759,"(41.90982859, -87.677447594)",24,"21,560",25,481,41,4,7,200,1
13406686,JH198041,3/22/2024,10:23:00,PM,011XX S STATE ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,CTA TRAIN,TRUE,FALSE,123,1,4,32,18,2024,3/30/2024 15:41,41.86816541,-87.62743954,"(41.868165405, -87.62743954)",48,"14,913",38,12,10,35,22,144,9
13407378,JH198623,3/22/2024,7:00:00,PM,003XX N CENTRAL AVE,031A,ROBBERY,ARMED - HANDGUN,CTA TRAIN,FALSE,FALSE,1512,15,29,25,3,2024,3/30/2024 15:41,41.8868435,-87.76509882,"(41.886843497, -87.765098817)",52,"22,216",26,618,7,32,25,85,29
13406540,JH197912,3/22/2024,6:13:00,PM,002XX S STATE ST,560,ASSAULT,SIMPLE,CTA TRAIN,TRUE,FALSE,113,1,34,32,08A,2024,3/30/2024 15:41,41.878639,-87.62769149,"(41.878638996, -87.627691486)",22,"14,912",38,92,36,29,22,126,34
13407989,JH197674,3/22/2024,3:49:00,PM,002XX N STATE ST,545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA STATION,FALSE,FALSE,111,1,42,32,08A,2024,3/30/2024 15:41,41.88588808,-87.62794224,"(41.885888079, -87.627942238)",22,"14,309",38,580,36,42,22,88,42
13420549,JH214648,3/22/2024,2:23:00,PM,0000X W 95TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,FALSE,FALSE,511,5,9,49,14,2024,4/8/2024 15:40,41.72162305,-87.62470134,"(41.721623049, -87.624701342)",18,"21,861",45,568,13,19,10,250,11
13406208,JH197388,3/22/2024,11:00:00,AM,0000X W 71ST ST,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA BUS,FALSE,FALSE,322,3,6,69,04B,2024,3/30/2024 15:41,41.76545184,-87.62505866,"(41.765451836, -87.625058662)",31,"21,559",67,494,32,11,18,223,4
13406176,JH197312,3/22/2024,8:15:00,AM,028XX S DR MARTIN LUTHER KING JR DR,810,THEFT,OVER $500,CTA BUS,FALSE,FALSE,133,1,4,35,6,2024,3/30/2024 15:41,41.84301106,-87.61760167,"(41.843011059, -87.617601672)",1,"21,194",1,191,10,40,22,163,9
13406063,JH197166,3/22/2024,7:32:00,AM,035XX S LEAVITT ST,820,THEFT,$500 AND UNDER,CTA BUS,FALSE,FALSE,912,9,12,59,6,2024,3/30/2024 15:41,41.8295801,-87.68014238,"(41.829580097, -87.680142381)",26,"14,924",56,719,1,37,23,165,12
13406173,JH197358,3/22/2024,6:15:00,AM,004XX S CLINTON ST,560,ASSAULT,SIMPLE,CTA STATION,FALSE,TRUE,121,1,34,28,08A,2024,3/30/2024 15:41,41.87612122,-87.64100397,"(41.876121224, -87.641003973)",48,"14,917",29,97,26,44,22,91,28
13407210,JH197974,3/22/2024,5:00:00,AM,001XX S WESTERN AVE,820,THEFT,$500 AND UNDER,CTA STATION,FALSE,FALSE,1125,11,27,28,6,2024,3/30/2024 15:41,41.87909985,-87.68637651,"(41.879099852, -87.686376509)",48,"21,184",29,766,46,28,15,75,27
13405693,JH196723,3/21/2024,6:10:00,PM,0000X W 47TH ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA BUS,FALSE,FALSE,215,2,3,38,24,2024,3/29/2024 15:40,41.80922297,-87.6268032,"(41.809222971, -87.626803204)",12,"14,924",4,219,9,37,24,107,8
13405572,JH196576,3/21/2024,4:38:00,PM,004XX S CLINTON ST,141C,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,CTA STATION,TRUE,FALSE,121,1,34,28,15,2024,3/29/2024 15:40,41.87612122,-87.64100397,"(41.876121224, -87.641003973)",48,"14,917",29,97,26,44,22,91,28
13405548,JH196529,3/21/2024,3:57:00,PM,004XX S CLINTON ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),CTA STATION,TRUE,FALSE,121,1,34,28,18,2024,3/29/2024 15:40,41.87612122,-87.64100397,"(41.876121224, -87.641003973)",48,"14,917",29,97,26,44,22,91,28
