route,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal
73,Armitage,01/01/2007,"5,013.5","2,512.3","1,240.1","126,546"
74,Fullerton,01/01/2007,"11,349.1","8,379.5","5,330.6","309,852"
75,74th-75th,01/01/2007,"7,556","5,489.2","3,622.9","206,304"
76,Diversey,01/01/2007,"10,759.5","6,657.9","3,728.1","281,982"
77,Belmont,01/01/2007,"20,069.3","15,006","8,921.2","546,154"
78,Montrose,01/01/2007,"8,137.1","4,881.8","3,109.6","214,092"
79,79th,01/01/2007,"31,170.2","25,301.5","15,836.3","866,132"
80,Irving Park,01/01/2007,"10,986.1","8,686.8","5,437.5","303,630"
X80,Irving Park Express,01/01/2007,"3,894.3","1,431","1,006.9","96,432"
81,Lawrence,01/01/2007,"12,892.6","10,132.1","6,959.3","358,962"
81W,West Lawrence,01/01/2007,"1,813.1","1,101.4",813.6,"48,361"
82,Kimball-Homan,01/01/2007,"17,374.3","10,591.5","6,371.9","456,460"
84,Peterson,01/01/2007,"3,940.7","2,156.6","1,065.8","100,650"
85,Central,01/01/2007,"11,831.8","7,574.3","4,688.8","314,040"
85A,North Central,01/01/2007,"1,045.8",424.1,0,"24,705"
86,Narragansett/Ridgeland,01/01/2007,"2,292",0,0,"50,423"
87,87th,01/01/2007,"15,932.9","10,593.2","5,649.6","421,145"
88,Higgins,01/01/2007,"1,605.2",704,413.6,"40,198"
90,Harlem,01/01/2007,"4,946","3,993.1","2,094.2","135,256"
90N,North Harlem,01/01/2007,324,133,0,"7,659"
91,Austin,01/01/2007,"8,408.5","4,636.7","2,525.3","216,161"
92,Foster,01/01/2007,"7,796.8","4,346.7","2,399.7","200,916"
93,California/Dodge,01/01/2007,"2,840.9","1,597.5",0,"68,890"
94,South California,01/01/2007,"9,718.2","4,599.6","2,924.4","246,821"
95E,93rd-95th,01/01/2007,"4,678.5","3,310.7","2,091.4","126,627"
95W,West 95th,01/01/2007,"4,220","4,562.4","2,696.2","124,570"
96,Lunt,01/01/2007,940.5,0,0,"20,691"
97,Skokie,01/01/2007,"3,461.8","2,556.6","1,473","93,751"
X98,Avon Express,01/01/2007,330,17.8,0,"7,330"
100,Jeffery Manor Express,01/01/2007,782.4,0,0,"17,213"
103,West 103rd,01/01/2007,"3,349.7","1,490.3",892.4,"84,116"
106,East 103rd,01/01/2007,"1,945.3",560,249.5,"46,283"
108,Halsted/95th,01/01/2007,"2,437.6",0,0,"53,627"
111,Pullman/111th/115th,01/01/2007,"5,789.4","3,326.8","2,236.9","151,859"
112,Vincennes/111th,01/01/2007,"3,473.5","1,415.5",906.9,"86,613"
119,Michigan/119th,01/01/2007,"5,498.1","4,226.5","2,585.4","150,791"
120,Ogilvie/Wacker Express,01/01/2007,"1,609.4",0,0,"35,407"
121,Union/Wacker Express,01/01/2007,"1,876.3",0,0,"41,279"
122,Illinois Center/Ogilvie Express,01/01/2007,860.2,0,0,"18,925"
123,Illinois Center/Union Express,01/01/2007,803.9,0,0,"17,686"
124,Navy Pier,01/01/2007,"1,208.1",933.2,600.7,"33,315"
125,Water Tower Express,01/01/2007,"2,603",0,0,"57,266"
126,Jackson,01/01/2007,"9,196","4,174.6","2,531.2","231,666"
127,Madison/Roosevelt Circulator,01/01/2007,"2,258.1",0,0,"49,677"
128,Soldier Field Express,01/01/2007,0,0,"1,214.4","2,429"
129,West Loop/South Loop,01/01/2007,951.7,0,0,"20,938"
132,Goose Island Express,01/01/2007,131.2,0,0,"2,887"
134,Stockton/LaSalle Express,01/01/2007,"2,717.2",0,0,"59,779"
135,Clarendon/LaSalle Express,01/01/2007,"3,806",0,0,"83,733"
136,Sheridan/LaSalle Express,01/01/2007,"2,153.1",0,0,"47,367"
143,Stockton/Michigan Express,01/01/2007,"1,003.8",0,0,"22,084"
144,Marine/Michigan Express,01/01/2007,"1,442.5",0,0,"31,736"
145,Wilson/Michigan Express,01/01/2007,"6,758.9","4,102.1","2,264.8","176,429"
146,Inner Drive/Michigan Express,01/01/2007,"8,280.6","7,910.1","5,589.2","241,760"
147,Outer Drive Express,01/01/2007,"12,569.9","9,004.3","4,812.9","336,620"
148,Clarendon/Michigan Express,01/01/2007,"1,877.9",0,0,"41,314"
151,Sheridan,01/01/2007,"18,841.5","15,243.3","9,657.1","523,772"
152,Addison,01/01/2007,"9,898.4","4,436.7","2,318.3","247,103"
155,Devon,01/01/2007,"6,048.9","5,125.1","3,448.1","170,817"
156,LaSalle,01/01/2007,"9,611",0,0,"211,443"
157,Streeterville/Taylor,01/01/2007,"2,755.8",0,0,"60,628"
165,West 65th,01/01/2007,95.4,0,0,"2,098"
168,UIC-Pilsen Express,01/01/2007,79,0,0,"1,738"
169,69th-UPS Express,01/01/2007,383.9,32.9,0,"8,545"
170,U. of Chicago/Midway,01/01/2007,482.5,0,0,"10,616"
171,U. of Chicago/Hyde Park,01/01/2007,"2,763.3",968.8,509.8,"67,218"
172,U. of Chicago/Kenwood,01/01/2007,"1,627.3",280.5,408.1,"38,964"
173,U. of Chicago/Lakeview Express,01/01/2007,220,0,0,"4,840"
174,U. of Chicago/Garfield Stations,01/01/2007,315.6,208.8,25,"7,878"
192,U. of Chicago Hospitals Express,01/01/2007,390.3,0,0,"8,586"
200,Main Shuttle,01/01/2007,159.6,0,0,"3,511"
201,Central/Ridge,01/01/2007,"1,434",720.7,52.6,"34,695"
205,Chicago/Golf,01/01/2007,889.4,0,0,"19,567"
206,Evanston Circulator,01/01/2007,935.5,0,0,"20,580"
290,Touhy Supplement,01/01/2007,11.9,11.4,7.9,326
1,Indiana/Hyde Park,02/01/2007,"3,011.2",0,0,"60,223"
2,Hyde Park Express,02/01/2007,"2,022.6",0,0,"40,451"
3,King Drive,02/01/2007,"19,287.7","14,610.7","8,976.5","480,102"
X3,King Drive Express,02/01/2007,"2,923.7",0,0,"58,474"
4,Cottage Grove,02/01/2007,"19,789.8","14,939.9","10,453.4","497,369"
X4,Cottage Grove Express,02/01/2007,"2,812.7",0,0,"56,254"
5,South Shore Night Bus,02/01/2007,236.4,339.8,384.6,"7,625"
6,Jackson Park Express,02/01/2007,"10,417.5","8,675.9","5,452.2","264,862"
7,Harrison,02/01/2007,"6,576.1",0,0,"131,522"
8,Halsted,02/01/2007,"19,068.1","11,400.2","7,695","457,743"
8A,South Halsted,02/01/2007,"3,368.9","2,472.5","1,628","83,779"
9,Ashland,02/01/2007,"20,250.3","20,497.4","13,961.5","542,842"
X9,Ashland Express,02/01/2007,"9,705",0,0,"194,101"
10,Museum of S & I,02/01/2007,0,790.5,481.2,"5,087"
11,Lincoln/Sedgwick,02/01/2007,"3,960.1","1,549.7","1,017.2","89,470"
12,Roosevelt,02/01/2007,"10,023.3","7,441.8","4,484.9","248,173"
14,Jeffery Express,02/01/2007,"12,552.8","4,293.6","2,768.7","279,304"
15,Jeffery Local,02/01/2007,"7,580.8","4,946.2","3,198.7","184,195"
17,Westchester,02/01/2007,431.6,0,0,"8,631"
18,16th/18th,02/01/2007,"1,479.5",791.4,560.1,"34,995"
19,United Center Express,02/01/2007,586.9,354.3,265.7,"5,315"
20,Madison,02/01/2007,"21,294.7","13,017.1","8,625.9","512,466"
X20,Washington/Madison Express,02/01/2007,"2,218",0,0,"44,360"
21,Cermak,02/01/2007,"6,957.9","6,601.6","4,032.2","181,693"
22,Clark,02/01/2007,"18,855","13,727.2","9,819.8","471,289"
24,Wentworth,02/01/2007,"3,580.4",0,0,"71,608"
26,South Shore Express,02/01/2007,"2,085.1",0,0,"41,703"
7,Harrison,08/01/2012,"6,026",0,0,"138,599"
28,Stony Island,02/01/2007,"5,136.2","4,374.7","2,618.5","130,697"
X28,Stony Island Express,02/01/2007,"4,192.5",0,0,"83,851"
29,State,02/01/2007,"13,373","9,351.7","5,943.6","328,641"
30,South Chicago,02/01/2007,"3,306.9","1,667.7",533.2,"74,941"
33,Mag Mile Express,02/01/2007,304.6,0,0,"6,092"
34,South Michigan,02/01/2007,"5,342.8","3,550","2,481.8","130,984"
35,35th,02/01/2007,"6,093.3","3,584.7","1,780","143,324"
36,Broadway,02/01/2007,"14,295.2","13,129.3","9,285.4","375,563"
38,Ogden/Taylor,02/01/2007,"1,557.4",0,0,"31,149"
39,Pershing,02/01/2007,"1,757.1",0,0,"35,143"
43,43rd,02/01/2007,"1,262.1",545.4,281.7,"28,550"
44,Wallace-Racine,02/01/2007,"6,499.1","2,285","1,332.6","144,452"
47,47th,02/01/2007,"10,388.6","7,552","4,724.5","256,878"
48,South Damen,02/01/2007,"1,123.1",0,0,"22,461"
49,Western,02/01/2007,"18,099.1","17,959.2","11,651.7","480,425"
49A,South Western,02/01/2007,640.1,0,0,"12,801"
49B,North Western,02/01/2007,"4,240.5","2,360.2","1,604","100,667"
X49,Western Express,02/01/2007,"11,044.5",0,0,"220,890"
50,Damen,02/01/2007,"7,847.1","3,707.7","2,558.8","182,007"
51,51st,02/01/2007,"2,106.2","1,104.9",699.3,"49,341"
52,Kedzie/California,02/01/2007,"10,810.2","7,116.6","4,380.5","262,191"
52A,South Kedzie,02/01/2007,"4,452.2","1,590.8",913.3,"99,061"
53,Pulaski,02/01/2007,"19,807.6","12,173.8","8,275.9","477,950"
53A,South Pulaski,02/01/2007,"7,411.7","2,669.9","1,553.8","165,129"
53AL,South Pulaski Limited,02/01/2007,668.5,0,0,"13,370"
54,Cicero,02/01/2007,"8,039.1","7,894.1","5,390.8","213,922"
X54,Cicero Express,02/01/2007,"5,244.9",0,0,"104,897"
54A,North Cicero/Skokie Blvd.,02/01/2007,"1,038.4",0,0,"20,768"
54B,South Cicero,02/01/2007,"3,150.4","3,406.3","1,982.8","84,565"
55,Garfield,02/01/2007,"11,045.3","8,907.5","5,968","280,408"
X55,Garfield Express,02/01/2007,"2,876.1",0,0,"57,522"
55A,55th/Austin,02/01/2007,266.3,0,0,"5,325"
55N,55th/Narragansett,02/01/2007,682.7,113.1,0,"14,107"
56,Milwaukee,02/01/2007,"12,797.2","7,624.1","4,744.2","305,417"
56A,North Milwaukee,02/01/2007,748.7,0,0,"14,974"
57,Laramie,02/01/2007,"3,074.6","1,173.3",672.9,"68,877"
59,59th/61st,02/01/2007,"3,312.2","1,540.4",0,"72,406"
60,Blue Island/26th,02/01/2007,"12,898.6","6,441.8","4,754.7","302,757"
62,Archer,02/01/2007,"12,803.3","6,725.6","4,353.1","300,380"
62H,Archer/Harlem,02/01/2007,"1,257.2",403,0,"26,756"
63,63rd,02/01/2007,"19,638.6","13,358.1","9,707.8","485,036"
63W,West 63rd,02/01/2007,"1,670.1",611.1,403.4,"37,459"
64,Foster-Canfield,02/01/2007,184.6,0,0,"3,693"
65,Grand,02/01/2007,"5,916.4","2,405.9","1,365.2","133,412"
66,Chicago,02/01/2007,"20,628.2","12,924.6","7,907.8","495,895"
67,67th-69th-71st,02/01/2007,"13,778.4","8,623.5","5,619.3","332,538"
68,Northwest Highway,02/01/2007,"1,638.5",837.6,220.5,"37,003"
69,Cumberland/East River,02/01/2007,609.3,0,0,"12,186"
70,Division,02/01/2007,"10,206.6","6,149.4","4,203","245,542"
71,71st/South Shore,02/01/2007,"10,389.2","7,752.2","5,174.5","259,491"
72,North,02/01/2007,"14,253.9","10,452.4","6,944.6","354,665"
73,Armitage,02/01/2007,"5,175.6","2,209.8","1,090.9","116,714"
74,Fullerton,02/01/2007,"11,429.4","7,321.3","5,153.4","278,486"
75,74th-75th,02/01/2007,"7,595.5","5,125.4","3,589.8","186,770"
76,Diversey,02/01/2007,"10,684.6","5,742.6","3,709.8","251,501"
77,Belmont,02/01/2007,"20,189.1","13,314.3","8,507","491,067"
78,Montrose,02/01/2007,"8,117.3","4,279.9","3,019.5","191,544"
79,79th,02/01/2007,"31,312.2","23,475.9","15,198.8","780,943"
80,Irving Park,02/01/2007,"10,754.4","7,514.2","5,021.5","265,230"
X80,Irving Park Express,02/01/2007,"3,936.9","1,245.5",883.2,"87,253"
81,Lawrence,02/01/2007,"12,854.2","9,204.5","6,557.2","320,131"
81W,West Lawrence,02/01/2007,"1,831.9",948.5,690.5,"43,194"
82,Kimball-Homan,02/01/2007,"17,410.7","9,558","6,159.4","411,084"
84,Peterson,02/01/2007,"3,850.6","1,939.6",953.6,"88,585"
85,Central,02/01/2007,"11,516.6","6,440.4","4,159.6","272,731"
85A,North Central,02/01/2007,996.3,416.5,0,"21,592"
86,Narragansett/Ridgeland,02/01/2007,"2,356.9",0,0,"47,139"
87,87th,02/01/2007,"16,058.4","9,288.2","5,323.5","379,614"
88,Higgins,02/01/2007,"1,586.2",590.7,394.2,"35,663"
90,Harlem,02/01/2007,"4,605.3","3,300.3","1,929.5","113,025"
90N,North Harlem,02/01/2007,369.4,127.5,0,"7,898"
91,Austin,02/01/2007,"8,118.4","4,134.1","2,269.4","187,981"
92,Foster,02/01/2007,"7,730.3","4,025.7","2,330.4","180,031"
93,California/Dodge,02/01/2007,"2,748.6","1,370",0,"60,453"
94,South California,02/01/2007,"9,501.2","4,181.5","2,784.5","217,888"
95E,93rd-95th,02/01/2007,"4,567.2","3,093.7","1,864.2","111,175"
95W,West 95th,02/01/2007,"4,232.4","4,134.3","2,504.9","111,205"
96,Lunt,02/01/2007,963.1,0,0,"19,262"
97,Skokie,02/01/2007,"3,202.3","2,198.5","1,281.7","77,966"
X98,Avon Express,02/01/2007,325.9,39.6,0,"6,676"
100,Jeffery Manor Express,02/01/2007,854.7,0,0,"17,094"
103,West 103rd,02/01/2007,"3,458.5","1,423.3",956.1,"78,688"
106,East 103rd,02/01/2007,"2,073.6",445.2,225.4,"44,153"
108,Halsted/95th,02/01/2007,"2,420.3",0,0,"48,406"
111,Pullman/111th/115th,02/01/2007,"5,712.3","2,944.4","1,969","133,900"
112,Vincennes/111th,02/01/2007,"3,539.9","1,116.1",875,"78,762"
119,Michigan/119th,02/01/2007,"5,272.6","3,893.1","2,375.6","130,527"
120,Ogilvie/Wacker Express,02/01/2007,"1,543.8",0,0,"30,875"
121,Union/Wacker Express,02/01/2007,"1,821.3",0,0,"36,427"
122,Illinois Center/Ogilvie Express,02/01/2007,997.2,0,0,"19,945"
123,Illinois Center/Union Express,02/01/2007,742.8,0,0,"14,856"
124,Navy Pier,02/01/2007,"1,205.5",743.5,507.5,"29,115"
125,Water Tower Express,02/01/2007,"2,567.4",0,0,"51,347"
126,Jackson,02/01/2007,"9,101.3","3,768.1","2,334.6","206,437"
127,Madison/Roosevelt Circulator,02/01/2007,"2,463.2",0,0,"49,265"
129,West Loop/South Loop,02/01/2007,"1,072.8",0,0,"21,456"
130,Museum Campus,02/01/2007,"2,071.8","5,298.2","3,519.3","34,210"
132,Goose Island Express,02/01/2007,192.1,0,0,"3,842"
134,Stockton/LaSalle Express,02/01/2007,"2,636.4",0,0,"52,728"
135,Clarendon/LaSalle Express,02/01/2007,"3,489.6",0,0,"69,792"
136,Sheridan/LaSalle Express,02/01/2007,"2,109.8",0,0,"42,196"
143,Stockton/Michigan Express,02/01/2007,"1,067.9",0,0,"21,357"
144,Marine/Michigan Express,02/01/2007,"1,408",0,0,"28,160"
145,Wilson/Michigan Express,02/01/2007,"6,838.3","3,817.6","2,478.4","161,949"
146,Inner Drive/Michigan Express,02/01/2007,"8,449.8","7,546.5","4,671.7","217,870"
147,Outer Drive Express,02/01/2007,"12,310.7","8,120.2","4,716.5","297,561"
148,Clarendon/Michigan Express,02/01/2007,"1,981.9",0,0,"39,638"
151,Sheridan,02/01/2007,"18,578.8","13,698.8","9,017.1","462,440"
152,Addison,02/01/2007,"10,063.6","3,968","2,240","226,104"
155,Devon,02/01/2007,"5,849.6","4,603.9","3,445.2","149,188"
156,LaSalle,02/01/2007,"9,843.4",0,0,"196,868"
157,Streeterville/Taylor,02/01/2007,"2,841.5",0,0,"56,830"
165,West 65th,02/01/2007,83.7,0,0,"1,674"
168,UIC-Pilsen Express,02/01/2007,79.2,0,0,"1,584"
169,69th-UPS Express,02/01/2007,361.3,26.4,0,"7,332"
170,U. of Chicago/Midway,02/01/2007,418.3,0,0,"8,367"
171,U. of Chicago/Hyde Park,02/01/2007,"2,809.9","1,380.5",359.1,"63,156"
172,U. of Chicago/Kenwood,02/01/2007,"1,791",415.7,424.3,"39,181"
173,U. of Chicago/Lakeview Express,02/01/2007,199.7,0,0,"3,994"
174,U. of Chicago/Garfield Stations,02/01/2007,489.4,194.5,34.4,"10,704"
192,U. of Chicago Hospitals Express,02/01/2007,416.3,0,0,"8,326"
200,Main Shuttle,02/01/2007,120.2,0,0,"2,404"
201,Central/Ridge,02/01/2007,"1,471.9",609.8,38.1,"32,030"
205,Chicago/Golf,02/01/2007,896.9,0,0,"17,938"
206,Evanston Circulator,02/01/2007,983.1,0,0,"19,663"
290,Touhy Supplement,02/01/2007,10.3,11.4,3.8,253
1,Indiana/Hyde Park,03/01/2007,"3,183.1",0,0,"70,027"
2,Hyde Park Express,03/01/2007,"2,116.5",0,0,"46,564"
3,King Drive,03/01/2007,"21,016.2","15,278.9","9,794.4","577,927"
X3,King Drive Express,03/01/2007,"3,004.5",0,0,"66,099"
4,Cottage Grove,03/01/2007,"21,815.1","18,001.8","12,041.2","618,106"
X4,Cottage Grove Express,03/01/2007,"3,177.3",0,0,"69,901"
5,South Shore Night Bus,03/01/2007,282,373.7,461,"9,916"
6,Jackson Park Express,03/01/2007,"11,676.3","9,709.5","6,731.1","332,351"
7,Harrison,03/01/2007,"6,800.8",0,0,"149,617"
8,Halsted,03/01/2007,"20,103.4","13,334.9","9,827.1","548,258"
8A,South Halsted,03/01/2007,"3,837.4","3,153.6","2,050.4","108,393"
9,Ashland,03/01/2007,"21,980.2","23,966.1","17,923.4","675,088"
X9,Ashland Express,03/01/2007,"10,833.3",0,0,"238,333"
10,Museum of S & I,03/01/2007,0,"1,396.8",709.7,"9,823"
11,Lincoln/Sedgwick,03/01/2007,"4,347.9","1,916.5","1,434.3","110,973"
12,Roosevelt,03/01/2007,"11,080.1","8,365.3","5,842.2","308,958"
14,Jeffery Express,03/01/2007,"13,078.6","5,623.1","3,374.9","329,345"
15,Jeffery Local,03/01/2007,"8,301.9","5,771.1","4,040.3","227,659"
17,Westchester,03/01/2007,472.6,0,0,"10,397"
18,16th/18th,03/01/2007,"1,532.7",871.5,710.8,"40,920"
19,United Center Express,03/01/2007,"1,116.7","1,170.8",873,"23,755"
20,Madison,03/01/2007,"22,701.3","15,158.6","10,733.9","618,157"
X20,Washington/Madison Express,03/01/2007,"2,152.6",0,0,"47,358"
21,Cermak,03/01/2007,"7,656.1","7,238.5","4,817.7","223,896"
22,Clark,03/01/2007,"20,615.4","16,112.4","11,902.3","581,710"
24,Wentworth,03/01/2007,"3,974.4",0,0,"87,438"
26,South Shore Express,03/01/2007,"2,161.3",0,0,"47,550"
28,Stony Island,03/01/2007,"6,026.8","5,158.6","3,419.4","172,059"
X28,Stony Island Express,03/01/2007,"4,334",0,0,"95,347"
29,State,03/01/2007,"15,170.4","11,312.1","8,021.1","422,395"
30,South Chicago,03/01/2007,"3,821.4","1,955.3",767.2,"96,915"
33,Mag Mile Express,03/01/2007,399.8,0,0,"8,795"
34,South Michigan,03/01/2007,"5,625.5","3,930.2","2,795.9","154,595"
35,35th,03/01/2007,"6,487.3","3,699.1","2,167.8","169,887"
36,Broadway,03/01/2007,"15,217.9","15,034.1","11,255.9","454,987"
38,Ogden/Taylor,03/01/2007,"1,531.2",0,0,"33,687"
39,Pershing,03/01/2007,"1,862.2",0,0,"40,968"
43,43rd,03/01/2007,"1,349.5",654.6,360.6,"34,403"
44,Wallace-Racine,03/01/2007,"7,223.9","2,630.9","1,654.2","178,698"
47,47th,03/01/2007,"11,417","8,405.8","5,844.7","316,582"
48,South Damen,03/01/2007,"1,232.8",0,0,"27,122"
49,Western,03/01/2007,"19,413.7","20,674","14,329.4","587,789"
49A,South Western,03/01/2007,664,0,0,"14,608"
49B,North Western,03/01/2007,"4,705.1","2,889.3","2,219.2","126,835"
X49,Western Express,03/01/2007,"12,052.1",0,0,"265,146"
50,Damen,03/01/2007,"8,590.3","4,608.7","3,106.9","224,459"
51,51st,03/01/2007,"2,293.6","1,299.9",953.1,"60,771"
52,Kedzie/California,03/01/2007,"12,026.4","8,497.8","5,689.8","329,830"
52A,South Kedzie,03/01/2007,"5,014.6","1,817.1","1,153.6","124,021"
53,Pulaski,03/01/2007,"21,475.3","14,989.6","10,340.6","588,767"
53A,South Pulaski,03/01/2007,"8,400.6","3,561.4","1,992.1","210,588"
53AL,South Pulaski Limited,03/01/2007,777.6,0,0,"17,107"
54,Cicero,03/01/2007,"9,247.1","10,164.9","6,996.1","282,245"
X54,Cicero Express,03/01/2007,"5,266.5",0,0,"115,863"
54A,North Cicero/Skokie Blvd.,03/01/2007,"1,141.6",0,0,"25,114"
54B,South Cicero,03/01/2007,"3,574.9","4,209.5","2,772.1","110,784"
55,Garfield,03/01/2007,"12,104.8","10,235","7,630.9","348,005"
X55,Garfield Express,03/01/2007,"3,167.3",0,0,"69,681"
55A,55th/Austin,03/01/2007,264.5,0,0,"5,819"
55N,55th/Narragansett,03/01/2007,730.4,138.6,0,"16,762"
56,Milwaukee,03/01/2007,"14,064.4","10,116.8","6,675.5","386,702"
56A,North Milwaukee,03/01/2007,839.5,0,0,"18,469"
57,Laramie,03/01/2007,"3,152.7","1,402.1",876.9,"79,878"
59,59th/61st,03/01/2007,"3,678.5","1,851.5",0,"90,185"
60,Blue Island/26th,03/01/2007,"13,253.3","7,873.2","5,963.4","354,792"
62,Archer,03/01/2007,"13,942.6","7,662.1","5,316","366,312"
62H,Archer/Harlem,03/01/2007,"1,364",563.1,0,"32,823"
63,63rd,03/01/2007,"21,749.4","15,132.7","12,014.3","602,208"
63W,West 63rd,03/01/2007,"1,953.1",741.4,543.2,"48,847"
64,Foster-Canfield,03/01/2007,192.1,0,0,"4,225"
65,Grand,03/01/2007,"6,575.8","3,365.6","2,002.7","169,507"
66,Chicago,03/01/2007,"22,299.4","15,328.6","9,842.3","606,598"
67,67th-69th-71st,03/01/2007,"15,214.1","10,058.5","6,998.2","412,996"
68,Northwest Highway,03/01/2007,"1,772.9",818.2,280.8,"44,217"
69,Cumberland/East River,03/01/2007,533.1,0,0,"11,729"
70,Division,03/01/2007,"11,022.6","7,371.9","5,142.1","299,925"
71,71st/South Shore,03/01/2007,"11,370.5","8,686.6","6,294.4","318,762"
72,North,03/01/2007,"15,639","12,521.1","8,496.8","440,650"
73,Armitage,03/01/2007,"5,542.2","2,797.9","1,431.2","141,644"
74,Fullerton,03/01/2007,"12,279.5","9,577.8","6,324.4","343,336"
75,74th-75th,03/01/2007,"8,385.8","6,010.6","4,485.1","232,481"
76,Diversey,03/01/2007,"11,357.2","7,287.2","4,913.8","305,950"
77,Belmont,03/01/2007,"22,079.5","15,574.9","10,477.2","605,532"
78,Montrose,03/01/2007,"8,831.4","5,169.7","3,867.1","235,608"
79,79th,03/01/2007,"33,749.2","26,032.5","17,813.1","943,898"
80,Irving Park,03/01/2007,"11,608.7","9,227.1","6,539.1","327,684"
X80,Irving Park Express,03/01/2007,"4,230.4","1,504.5","1,139.7","105,151"
81,Lawrence,03/01/2007,"13,934.7","10,494.3","8,174.4","391,732"
81W,West Lawrence,03/01/2007,"1,948.6","1,213",875.6,"52,436"
82,Kimball-Homan,03/01/2007,"18,651.4","11,583.6","7,832.2","499,577"
84,Peterson,03/01/2007,"4,276","2,355.6","1,476.5","111,756"
85,Central,03/01/2007,"12,486.4","7,817.5","5,206","334,612"
85A,North Central,03/01/2007,"1,042.3",575.9,0,"25,810"
86,Narragansett/Ridgeland,03/01/2007,"2,578.8",0,0,"56,733"
87,87th,03/01/2007,"17,645.9","11,256.6","6,376.8","469,999"
88,Higgins,03/01/2007,"1,650.5",722.9,513.5,"41,981"
90,Harlem,03/01/2007,"5,199.4","4,194.4","2,715.2","146,219"
90N,North Harlem,03/01/2007,406.8,166.5,0,"9,783"
91,Austin,03/01/2007,"8,894.7","4,758.8","3,050.6","231,680"
92,Foster,03/01/2007,"8,296.4","4,692","2,850.1","217,381"
93,California/Dodge,03/01/2007,"3,015.9","1,704.2",0,"74,872"
94,South California,03/01/2007,"10,284.9","4,897","3,372.1","264,241"
95E,93rd-95th,03/01/2007,"5,156.2","3,524","2,536.5","141,203"
95W,West 95th,03/01/2007,"4,679.7","4,584.6","3,427.1","139,584"
96,Lunt,03/01/2007,"1,003.4",0,0,"22,074"
97,Skokie,03/01/2007,"3,557.2","2,674.1","1,776.5","98,735"
X98,Avon Express,03/01/2007,308.9,17.5,0,"6,883"
100,Jeffery Manor Express,03/01/2007,991.9,0,0,"21,822"
103,West 103rd,03/01/2007,"3,810.9","1,693.5","1,070.4","96,588"
106,East 103rd,03/01/2007,"2,242.4",541,267.7,"53,107"
108,Halsted/95th,03/01/2007,"2,668",0,0,"58,696"
111,Pullman/111th/115th,03/01/2007,"6,300.4","3,267.9","2,730.5","165,871"
112,Vincennes/111th,03/01/2007,"3,984.4","1,479.4","1,236.3","100,000"
119,Michigan/119th,03/01/2007,"5,922","4,430.3","2,940.7","164,199"
120,Ogilvie/Wacker Express,03/01/2007,"1,487.7",0,0,"32,729"
121,Union/Wacker Express,03/01/2007,"1,823.5",0,0,"40,117"
122,Illinois Center/Ogilvie Express,03/01/2007,889.8,0,0,"19,576"
123,Illinois Center/Union Express,03/01/2007,832.7,0,0,"18,319"
124,Navy Pier,03/01/2007,"1,433.4","1,248",892.1,"41,344"
125,Water Tower Express,03/01/2007,"2,495.3",0,0,"54,897"
126,Jackson,03/01/2007,"9,929.1","4,273.2","2,925.5","251,509"
127,Madison/Roosevelt Circulator,03/01/2007,"2,517.2",0,0,"55,379"
129,West Loop/South Loop,03/01/2007,995.1,0,0,"21,892"
132,Goose Island Express,03/01/2007,224.4,0,0,"4,936"
134,Stockton/LaSalle Express,03/01/2007,"2,747",0,0,"60,435"
135,Clarendon/LaSalle Express,03/01/2007,"3,727.5",0,0,"82,005"
136,Sheridan/LaSalle Express,03/01/2007,"2,298.6",0,0,"50,568"
143,Stockton/Michigan Express,03/01/2007,994.7,0,0,"21,884"
144,Marine/Michigan Express,03/01/2007,"1,511.2",0,0,"33,246"
145,Wilson/Michigan Express,03/01/2007,"7,111","4,392.8","2,953.4","190,219"
146,Inner Drive/Michigan Express,03/01/2007,"9,739.8","9,078.3","6,213.5","284,521"
147,Outer Drive Express,03/01/2007,"13,841.2","10,176.2","6,317","380,655"
148,Clarendon/Michigan Express,03/01/2007,"2,026.7",0,0,"44,588"
151,Sheridan,03/01/2007,"20,089.8","16,356.4","11,652.1","570,366"
